ID,ErpOrderId,OriginOrderId,OriginSystemCode,ConfirmedByUserId,CustomerLocationId,SalesPersonId,State,ErpState,MarketplaceId,MarketplaceDistributorId,OrderDate,DeliveryDate,ErpLastModified,TotalGrossPrice,TotalDiscountPercentage ($),TotalTaxes,TotalFinalPrice,OrderLevelTaxesJson,PaymentMethodId,Observations,ExtraData,CreatedDate,ModifiedDate,Deleted,DeletedDate,DeletedUser,AppliedCoupons
1138,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 12:34 PM",,,"112,269.15",29.11,"16,714.56","96,307.7",[],,,,"April 10, 2025, 12:34 PM","April 10, 2025, 12:34 PM",,"January 1, 2000, 12:00 AM",,[]
1189,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 7:13 PM",,,"22,803.45",37.39,"2,998","17,274.22",[],,,,"April 10, 2025, 7:13 PM","April 10, 2025, 7:13 PM",,"January 1, 2000, 12:00 AM",,[181]
1068,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 3:07 AM",,,"2,398.61",0.00,503.71,"2,902.32",[],,,,"April 10, 2025, 3:07 AM","April 10, 2025, 3:07 AM",,"January 1, 2000, 12:00 AM",,[]
1069,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 3:09 AM",,,"2,398.61",0.00,503.71,"2,902.32",[],,,,"April 10, 2025, 3:09 AM","April 10, 2025, 3:09 AM",,"January 1, 2000, 12:00 AM",,[]
7429,,7429,CB QA,,164,,BORRADOR,,9,,"April 25, 2025, 2:06 PM",,,"1,832.26",0.00,384.77,"2,217.03",[],,,,"April 25, 2025, 2:06 PM","April 25, 2025, 2:06 PM",,"January 1, 2000, 12:00 AM",,[]
1071,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 3:11 AM",,,"1,832.26",0.00,384.77,"2,217.03",[],,,,"April 10, 2025, 3:11 AM","April 10, 2025, 3:11 AM",,"January 1, 2000, 12:00 AM",,[]
1127,,0,CB QA,,143,,FINALIZADO,,9,9,"April 10, 2025, 11:11 AM",,,"9,713.06",0.00,"2,039.74","11,752.8",[],,,,"April 10, 2025, 11:11 AM","April 10, 2025, 11:11 AM",,"January 1, 2000, 12:00 AM",,[]
16,,0,,,16,,FINALIZADO,,9,4,"February 18, 2025, 8:24 PM",,,0,0.00,0,0,[],,,,"February 18, 2025, 8:24 PM","February 18, 2025, 8:24 PM",,"January 1, 2000, 12:00 AM",,[]
82,,0,,,91,,FINALIZADO,,9,12,"March 27, 2025, 11:04 PM",,,"85,449.07",30.00,"12,561.01","72,375.37",[],,,,"March 27, 2025, 11:04 PM","March 27, 2025, 11:04 PM",,"January 1, 2000, 12:00 AM",,[]
95,,0,,,91,,FINALIZADO,,9,12,"March 28, 2025, 1:31 PM",,,"2,399.08",0.00,503.81,"2,902.89",[],,,,"March 28, 2025, 1:31 PM","March 28, 2025, 1:31 PM",,"January 1, 2000, 12:00 AM",,[]
7696,,7696,CB QA,,10317,,ERROR AL ENVIAR,,9,22,"April 30, 2025, 6:54 PM",,,"3,534.82",0.00,742.31,"4,277.13",[],,,,"April 30, 2025, 5:32 PM","April 30, 2025, 5:32 PM",,"January 1, 2000, 12:00 AM",,[]
1088,,0,CB QA,,81,,FINALIZADO,,9,12,"April 10, 2025, 5:04 AM",,,"12,566.89",24.93,"1,981.21","11,415.54",[],,,,"April 10, 2025, 5:04 AM","April 10, 2025, 5:04 AM",,"January 1, 2000, 12:00 AM",,[181]
7701,,7701,CB QA,,10317,,CANCELADO,,9,,"May 5, 2025, 6:56 PM",,,"13,067.81",0.00,"2,744.24","15,812.05",[],,,,"May 5, 2025, 6:56 PM","May 5, 2025, 6:56 PM",,"January 1, 2000, 12:00 AM",,[]
82523,,82523,CompraBeauty,84059,101651,,FINALIZADO,,1,25,"November 25, 2025, 10:56 PM",,,"591,086.91",40.00,"74,476.95","429,129.09",[],,,,"November 25, 2025, 10:26 PM","November 25, 2025, 10:26 PM",,"January 1, 2000, 12:00 AM",,[]
7708,,7708,CB QA,1,10316,,ENVIADO,,9,21,"May 6, 2025, 12:57 PM",,,"60,309.32",0.00,"12,664.96","72,974.28",[],,,,"May 6, 2025, 12:56 PM","May 6, 2025, 12:56 PM",,"January 1, 2000, 12:00 AM",,[]
7812,,7812,CompraBeauty,1,10322,,ERROR AL ENVIAR,,9,30,"June 2, 2025, 7:47 PM",,,"16,853.13",0.00,"3,539.16","20,392.29",[],,,,"June 2, 2025, 5:27 PM","June 2, 2025, 5:27 PM",,"January 1, 2000, 12:00 AM",,[]
2351,,0,CB QA,,168,,ERROR AL ENVIAR,,9,22,"April 15, 2025, 8:45 PM",,,"22,799.04",10.27,"4,296.3","24,754.85",[],,,,"April 15, 2025, 8:45 PM","April 15, 2025, 8:45 PM",,"January 1, 2000, 12:00 AM",,[]
1012,,0,CB QA,,141,,FINALIZADO,,9,12,"April 9, 2025, 9:54 PM",,,"3,147.19",7.17,613.51,"3,534.98",[],,,,"April 9, 2025, 9:54 PM","April 9, 2025, 9:54 PM",,"January 1, 2000, 12:00 AM",,[181 180]
2748,,0,CB QA,,170,,BORRADOR,,9,,"April 16, 2025, 6:32 PM",,,"4,600.27",12.87,841.72,"4,849.92",[],,,,"April 16, 2025, 6:32 PM","April 16, 2025, 6:32 PM",,"January 1, 2000, 12:00 AM",,[]
1072,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 3:16 AM",,,"2,398.61",0.00,503.71,"2,902.32",[],,,,"April 10, 2025, 3:16 AM","April 10, 2025, 3:16 AM",,"January 1, 2000, 12:00 AM",,[]
1211,,0,CB QA,,159,,BORRADOR,,9,,"April 10, 2025, 10:19 PM",,,0,0.00,0,0,[],,,,"April 10, 2025, 10:19 PM","April 10, 2025, 10:19 PM",,"January 1, 2000, 12:00 AM",,[]
1015,,0,CB QA,,141,,BORRADOR,,9,,"April 9, 2025, 10:04 PM",,,0,0.00,0,0,[],,,,"April 9, 2025, 10:04 PM","April 9, 2025, 10:04 PM",,"January 1, 2000, 12:00 AM",,[]
2352,,0,CB QA,,168,,BORRADOR,,9,,"April 15, 2025, 8:45 PM",,,0,0.00,0,0,[],,,,"April 15, 2025, 8:45 PM","April 15, 2025, 8:45 PM",,"January 1, 2000, 12:00 AM",,[]
1039,,0,CB QA,,38,,CANCELADO,,9,11,"April 10, 2025, 1:32 AM",,,"3,147.19",7.17,613.51,"3,534.98",[],,,,"April 10, 2025, 1:32 AM","April 10, 2025, 1:32 AM",,"January 1, 2000, 12:00 AM",,[180 181]
1051,,0,CB QA,,156,,FINALIZADO,,9,12,"April 10, 2025, 2:08 AM",,,"3,147.19",7.17,613.51,"3,534.98",[],,,,"April 10, 2025, 2:08 AM","April 10, 2025, 2:08 AM",,"January 1, 2000, 12:00 AM",,[181 180]
1040,,0,CB QA,,38,,CANCELADO,,9,11,"April 10, 2025, 1:34 AM",,,"3,147.19",7.17,613.51,"3,534.98",[],,,,"April 10, 2025, 1:34 AM","April 10, 2025, 1:34 AM",,"January 1, 2000, 12:00 AM",,[181 180]
117,,0,,,81,,FINALIZADO,,9,12,"April 3, 2025, 1:38 PM",,,"13,790.86",0.00,"2,896.08","16,686.94",[],,,,"April 3, 2025, 1:38 PM","April 3, 2025, 1:38 PM",,"January 1, 2000, 12:00 AM",,[]
1044,,0,CB QA,,38,,BORRADOR,,9,,"April 10, 2025, 1:46 AM",,,0,0.00,0,0,[],,,,"April 10, 2025, 1:46 AM","April 10, 2025, 1:46 AM",,"January 1, 2000, 12:00 AM",,[]
997,,0,CB QA,,81,,FINALIZADO,,9,12,"April 9, 2025, 8:20 PM",,,"464,258.57",17.78,"80,162.02","461,885.92",[],,,,"April 9, 2025, 8:20 PM","April 9, 2025, 8:20 PM",,"January 1, 2000, 12:00 AM",,[]
1073,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 3:18 AM",,,"90,266.38",32.74,"12,749.29","73,460.17",[],,,,"April 10, 2025, 3:18 AM","April 10, 2025, 3:18 AM",,"January 1, 2000, 12:00 AM",,[181]
1085,,0,CB QA,51,91,,FINALIZADO,,9,9,"May 9, 2025, 5:09 PM",,,"655,932.3",19.02,"111,545.52","642,714.68",[],,,,"April 10, 2025, 4:42 AM","April 10, 2025, 4:42 AM",,"January 1, 2000, 12:00 AM",,[181 182]
999,,0,CB QA,,81,,FINALIZADO,,9,12,"April 9, 2025, 8:24 PM",,,"47,972.2",0.00,"10,074.16","58,046.37",[],,,,"April 9, 2025, 8:24 PM","April 9, 2025, 8:24 PM",,"January 1, 2000, 12:00 AM",,[]
1054,,0,CB QA,,156,,FINALIZADO,,9,12,"April 10, 2025, 2:12 AM",,,"219,871.2",0.00,"46,172.95","266,044.16",[],,,,"April 10, 2025, 2:12 AM","April 10, 2025, 2:12 AM",,"January 1, 2000, 12:00 AM",,[]
1062,,0,CB QA,,156,,FINALIZADO,,9,12,"April 10, 2025, 2:47 AM",,,"2,398.61",0.00,503.71,"2,902.32",[],,,,"April 10, 2025, 2:47 AM","April 10, 2025, 2:47 AM",,"January 1, 2000, 12:00 AM",,[]
820,,0,CB QA,,145,,FINALIZADO,,9,12,"April 8, 2025, 4:05 PM",,,"29,880.65",13.05,"5,455.77","31,435.62",[],,,,"April 8, 2025, 4:05 PM","April 8, 2025, 4:05 PM",,"January 1, 2000, 12:00 AM",,[]
7809,,7809,CompraBeauty,,10333,,BORRADOR,,9,,"May 29, 2025, 5:48 PM",,,0,0.00,0,0,[],,,,"May 29, 2025, 5:48 PM","May 29, 2025, 5:48 PM",,"January 1, 2000, 12:00 AM",,[]
848,,0,CB QA,,154,,FINALIZADO,,9,12,"April 8, 2025, 8:16 PM",,,"2,398.61",0.00,503.71,"2,902.32",[],,,,"April 8, 2025, 8:16 PM","April 8, 2025, 8:16 PM",,"January 1, 2000, 12:00 AM",,[]
1065,,0,CB QA,,156,,BORRADOR,,9,,"April 10, 2025, 2:51 AM",,,0,0.00,0,0,[],,,,"April 10, 2025, 2:51 AM","April 10, 2025, 2:51 AM",,"January 1, 2000, 12:00 AM",,[]
1142,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 12:51 PM",,,"7,599.68",15.65,"1,346.14","7,756.32",[],,,,"April 10, 2025, 12:51 PM","April 10, 2025, 12:51 PM",,"January 1, 2000, 12:00 AM",,[181 180]
120,,0,CB QA,,38,,CANCELADO,,9,11,"April 3, 2025, 5:07 PM",,,"115,827.46",15.48,"20,557.61","118,451.01",[],,,,"April 3, 2025, 5:07 PM","April 3, 2025, 5:07 PM",,"January 1, 2000, 12:00 AM",,[180 181]
1004,,0,CB QA,,38,,CANCELADO,,9,11,"April 9, 2025, 8:40 PM",,,"3,147.19",7.17,613.51,"3,534.98",[],,,,"April 9, 2025, 8:40 PM","April 9, 2025, 8:40 PM",,"January 1, 2000, 12:00 AM",,[180 181]
1078,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 4:00 AM",,,"2,398.61",0.00,503.71,"2,902.32",[],,,,"April 10, 2025, 4:00 AM","April 10, 2025, 4:00 AM",,"January 1, 2000, 12:00 AM",,[]
826,,0,CB QA,,91,,FINALIZADO,,9,12,"April 8, 2025, 4:53 PM",,,"18,231.63",26.06,"2,830.89","16,311.32",[],,,,"April 8, 2025, 4:53 PM","April 8, 2025, 4:53 PM",,"January 1, 2000, 12:00 AM",,[181 180]
1079,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 4:00 AM",,,"112,269.15",32.65,"15,878.83","91,492.31",[],,,,"April 10, 2025, 4:00 AM","April 10, 2025, 4:00 AM",,"January 1, 2000, 12:00 AM",,[181]
2747,,0,CB QA,,170,,ENVIADO,,9,15,"April 16, 2025, 6:32 PM",,,"45,499.31",37.83,"5,939.79","34,224.49",[],,,,"April 16, 2025, 6:31 PM","April 16, 2025, 6:31 PM",,"January 1, 2000, 12:00 AM",,[190]
1089,,0,CB QA,,81,,FINALIZADO,,9,12,"April 10, 2025, 5:06 AM",,,"7,896.47",16.89,"1,378.17","7,940.87",[],,,,"April 10, 2025, 5:06 AM","April 10, 2025, 5:06 AM",,"January 1, 2000, 12:00 AM",,[181 180]
2758,,0,CB QA,,166,,BORRADOR,,9,,"April 16, 2025, 7:03 PM",,,"1,412,428.09",4.44,"283,437.02","1,633,137.14",[],,,,"April 16, 2025, 7:03 PM","April 16, 2025, 7:03 PM",,"January 1, 2000, 12:00 AM",,[]
814,,0,CB QA,,142,,FINALIZADO,,9,12,"April 8, 2025, 3:11 PM",,,"15,898.92",9.81,"3,011.11","17,349.7",[],,,,"April 8, 2025, 3:11 PM","April 8, 2025, 3:11 PM",,"January 1, 2000, 12:00 AM",,[]
7683,,20250428_204816#d5e98d81-0aad-4a14-bdde-8265ea7893e6,AXUM,,145,1,ERROR AL ENVIAR,NUEVO,9,,"April 28, 2025, 8:48 PM",,,"23,199.15",21.67,"3,430.86","19,768.29",[],,|Cupones:178#179,"{""hasCico"":false,""checkOutDateTime"":""2025-04-28T20:48:41"",""old360Id"":null,""operation"":1}","April 28, 2025, 9:00 PM","May 5, 2025, 3:10 PM",,"January 1, 2000, 12:00 AM",,[178 179]
1140,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 12:49 PM",,,"88,129.45",18.10,"15,158.12","87,339.65",[],,,,"April 10, 2025, 12:49 PM","April 10, 2025, 12:49 PM",,"January 1, 2000, 12:00 AM",,[]
1156,,0,CB QA,,81,,FINALIZADO,,9,12,"April 10, 2025, 3:05 PM",,,"7,781.91",10.03,"1,470.37","8,472.12",[],,,,"April 10, 2025, 3:05 PM","April 10, 2025, 3:05 PM",,"January 1, 2000, 12:00 AM",,[]
1157,,0,CB QA,,81,,FINALIZADO,,9,9,"April 10, 2025, 3:07 PM",,,"3,329.42",5.00,664.22,"3,827.17",[],,,,"April 10, 2025, 3:07 PM","April 10, 2025, 3:07 PM",,"January 1, 2000, 12:00 AM",,[180 181]
1161,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 3:38 PM",,,"13,030.56",25.03,"2,051.49","11,820.51",[],,,,"April 10, 2025, 3:38 PM","April 10, 2025, 3:38 PM",,"January 1, 2000, 12:00 AM",,[180]
1175,,0,CB QA,,157,,FINALIZADO,,9,12,"April 10, 2025, 5:10 PM",,,"18,980.21",25.23,"2,980.23","17,171.81",[],,,,"April 10, 2025, 5:10 PM","April 10, 2025, 5:10 PM",,"January 1, 2000, 12:00 AM",,[181 180]
1192,,0,CB QA,,81,,FINALIZADO,,9,12,"April 15, 2025, 4:24 PM",,,"14,755.08",30.03,"2,167.93","12,491.41",[],,,,"April 10, 2025, 7:40 PM","April 10, 2025, 7:40 PM",,"January 1, 2000, 12:00 AM",,[181]
7799,,7799,CompraBeauty,1,10322,,ERROR AL ENVIAR,,9,30,"June 2, 2025, 5:27 PM",,,"20,942.97",0.00,"4,398.02","25,340.99",[],,,,"May 27, 2025, 3:37 PM","May 27, 2025, 3:37 PM",,"January 1, 2000, 12:00 AM",,[]
7729,,7729,CompraBeauty,,91,,BORRADOR,,9,,"May 9, 2025, 5:09 PM",,,0,0.00,0,0,[],,,,"May 9, 2025, 5:09 PM","May 9, 2025, 5:09 PM",,"January 1, 2000, 12:00 AM",,[]
2189,,0,CB QA,,42,,BORRADOR,,9,,"April 15, 2025, 12:20 PM",,,"174,601.71",10.62,"32,770.88","188,822.69",[],,,,"April 15, 2025, 12:20 PM","April 15, 2025, 12:20 PM",,"January 1, 2000, 12:00 AM",,[]
2638,,0,CB QA,,169,,ENVIADO,,9,15,"April 16, 2025, 12:45 PM",,,"45,498.99",37.83,"5,939.74","34,224.21",[],,,,"April 16, 2025, 12:39 PM","April 16, 2025, 12:39 PM",,"January 1, 2000, 12:00 AM",,[190]
7819,,7819,CompraBeauty,1,10322,,ERROR AL ENVIAR,,9,30,"June 3, 2025, 5:40 PM",,,"16,853.13",0.00,"3,539.16","20,392.29",[],,,,"June 3, 2025, 5:40 PM","June 3, 2025, 5:40 PM",,"January 1, 2000, 12:00 AM",,[]
5453,,0,CB QA,,178,,FINALIZADO,,9,9,"April 22, 2025, 8:25 PM",,,"77,278.8",19.00,"13,145.12","75,740.95",[],,,,"April 22, 2025, 8:22 PM","April 22, 2025, 8:22 PM",,"January 1, 2000, 12:00 AM",,[181 182]
6060,,0,CB QA,,140,,ERROR AL ENVIAR,,9,21,"April 23, 2025, 8:12 PM",,,"16,581.6",23.94,"2,648.49","15,260.34",[],,,,"April 23, 2025, 8:12 PM","April 23, 2025, 8:12 PM",,"January 1, 2000, 12:00 AM",,[]
36308,194264,194264,CB PHARMEXX,,87667,,FINALIZADO,IMPORTED,1,36,"July 21, 2025, 12:00 AM",,,"35,971.15",0.00,0,"2,782,387",[],,,,"August 1, 2025, 11:23 AM","August 1, 2025, 11:23 AM",,"January 1, +1000000000, 12:00 AM",,[]
2319,,0,CB QA,,167,,BORRADOR,,9,,"April 15, 2025, 7:03 PM",,,0,0.00,0,0,[],,,,"April 15, 2025, 7:03 PM","April 15, 2025, 7:03 PM",,"January 1, 2000, 12:00 AM",,[]
7586,,20250421_200946#526422b7-bbb2-4ac2-8c7a-6cdc84c15768,AXUM,,145,1,ERROR AL ENVIAR,NUEVO,9,,"April 21, 2025, 8:12 PM",,,"6,742.53",0.00,"1,170.19","5,572.34",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-04-21T20:12:59"",""old360Id"":null,""operation"":1}","April 25, 2025, 10:20 PM","May 5, 2025, 3:20 PM",,"January 1, 2000, 12:00 AM",,[]
7702,,7702,CB QA,1,154,,ERROR AL ENVIAR,,9,12,"May 9, 2025, 7:27 PM",,,"5,201.07",15.00,928.39,"5,349.3",[],,,,"May 5, 2025, 7:00 PM","May 5, 2025, 7:00 PM",,"January 1, 2000, 12:00 AM",,[]
2797,,0,CB QA,,174,,FINALIZADO,,9,14,"April 16, 2025, 8:52 PM",,,"87,960.43",34.82,"12,040.71","69,377.41",[],,,,"April 16, 2025, 8:51 PM","April 16, 2025, 8:51 PM",,"January 1, 2000, 12:00 AM",,[191]
82920,,82920,CompraBeauty,83186,100786,,ENVIADO,,1,32,"November 27, 2025, 10:24 PM",,,"2,879,070.12",29.09,"428,748.85","2,470,410.06",[],,,,"November 27, 2025, 9:21 PM","November 27, 2025, 9:21 PM",,"January 1, 2000, 12:00 AM",,[]
7709,,7709,CB QA,1,10316,,ENVIADO,,9,21,"May 6, 2025, 1:44 PM",,,"60,338.05",0.00,"12,670.99","73,009.04",[],,,,"May 6, 2025, 12:57 PM","May 6, 2025, 12:57 PM",,"January 1, 2000, 12:00 AM",,[]
5283,,0,CB QA,,177,,FINALIZADO,,9,16,"April 22, 2025, 1:30 PM",,,"70,511.8",36.39,"9,419.19","54,272.46",[],,,,"April 22, 2025, 1:29 PM","April 22, 2025, 1:29 PM",,"January 1, 2000, 12:00 AM",,[193]
7691,,7691,CB QA,1,163,,ERROR AL ENVIAR,,9,23,"May 9, 2025, 7:10 PM",,,"11,312.4",3.92,"2,282.39","13,150.89",[],,,,"April 30, 2025, 8:47 AM","April 30, 2025, 8:47 AM",,"January 1, 2000, 12:00 AM",,[]
2318,,0,CB QA,,167,,ERROR AL ENVIAR,,9,20,"April 15, 2025, 7:03 PM",,,"35,743.64",32.85,"5,040.66","29,043.79",[],,,,"April 15, 2025, 7:02 PM","April 15, 2025, 7:02 PM",,"January 1, 2000, 12:00 AM",,[199]
7584,,20250414_124550#90fb09cf-daaf-491a-96c6-317ecb09bd21,AXUM,,145,1,ERROR AL ENVIAR,NUEVO,9,,"April 14, 2025, 10:46 AM",,,"2,252.05",3.00,333.05,"1,919",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-04-14T10:46:12"",""old360Id"":null,""operation"":1}","April 25, 2025, 10:20 PM","May 5, 2025, 3:10 PM",,"January 1, 2000, 12:00 AM",,[]
7719,,20250507_031927#3194ecbc-8918-48d8-a620-3ea821bbdb6a,AXUM,,6775,233,ERROR AL ENVIAR,NUEVO,9,,"May 7, 2025, 3:19 AM",,,"98,882.41",0.00,"17,161.41","98,882.41",[],,,"{""hasCico"":true,""checkOutDateTime"":""2025-05-07T03:19:36.81Z"",""operation"":1}","May 7, 2025, 3:30 AM","May 7, 2025, 3:30 AM",,"January 1, 2000, 12:00 AM",,[]
7684,,20250429_132940#64525368-6e72-4c4b-8814-46c336ea4ec4,AXUM,,145,1,ERROR AL ENVIAR,NUEVO,9,,"April 29, 2025, 1:31 PM",,,"23,199.15",21.67,"3,430.86","19,768.29",[],,|Cupones:178#179,"{""hasCico"":false,""checkOutDateTime"":""2025-04-29T13:31:23"",""old360Id"":null,""operation"":1}","April 29, 2025, 1:40 PM","May 5, 2025, 3:00 PM",,"January 1, 2000, 12:00 AM",,[178 179]
7739,,7739,CompraBeauty,1,10322,,ERROR AL ENVIAR,,9,30,"May 13, 2025, 6:26 PM",,,"14,437.54",0.00,"3,031.88","17,469.42",[],,,,"May 13, 2025, 6:25 PM","May 13, 2025, 6:25 PM",,"January 1, 2000, 12:00 AM",,[]
2256,,0,CB QA,,127,,FINALIZADO,,9,12,"April 15, 2025, 8:42 PM",,,"56,217.86",21.98,"9,210.56","53,070.38",[],,,,"April 15, 2025, 3:54 PM","April 15, 2025, 3:54 PM",,"January 1, 2000, 12:00 AM",,[]
5459,,0,CB QA,,140,,FINALIZADO,,9,12,"April 22, 2025, 8:37 PM",,,"5,949.65",13.11,"1,085.59","6,255.08",[],,,,"April 22, 2025, 8:36 PM","April 22, 2025, 8:36 PM",,"January 1, 2000, 12:00 AM",,[]
1331,,0,CB QA,,158,,FINALIZADO,,9,11,"April 10, 2025, 4:16 PM",,,"185,789.51",27.44,"28,310.73","163,123.73",[],,,,"April 11, 2025, 5:26 PM","June 3, 2025, 11:14 AM",,"January 1, 2000, 12:00 AM",,[181]
5284,,0,CB QA,,177,,BORRADOR,,9,,"April 22, 2025, 1:30 PM",,,"72,441.81",27.76,"10,990.18","63,324.39",[],,,,"April 22, 2025, 1:30 PM","April 22, 2025, 1:30 PM",,"January 1, 2000, 12:00 AM",,[]
1848,,0,CB QA,,113,,BORRADOR,,9,,"April 14, 2025, 6:01 PM",,,"18,448.43",29.37,"2,736.47","15,767.29",[],,,,"April 14, 2025, 6:01 PM","April 14, 2025, 6:01 PM",,"January 1, 2000, 12:00 AM",,[181]
5454,,0,CB QA,,178,,BORRADOR,,9,,"April 22, 2025, 8:25 PM",,,0,0.00,0,0,[],,,,"April 22, 2025, 8:25 PM","April 22, 2025, 8:25 PM",,"January 1, 2000, 12:00 AM",,[]
2280,,0,CB QA,,166,,FINALIZADO,,9,12,"April 15, 2025, 5:13 PM",,,"152,267.16",32.37,"21,624.03","124,595.62",[],,,,"April 15, 2025, 5:08 PM","October 22, 2025, 12:32 PM",,"January 1, 2000, 12:00 AM",,[181]
83527,,83527,CompraBeauty,83382,100932,,ENVIADO,,1,36,"December 9, 2025, 6:50 PM",,,"1,761,780.27",21.97,"288,678.63","1,663,338.75",[],,,,"December 1, 2025, 6:14 PM","December 1, 2025, 6:14 PM",,"January 1, 2000, 12:00 AM",,[]
82524,,82524,CompraBeauty,66342,82562,,FINALIZADO,,1,12,"November 28, 2025, 7:39 PM",,,"24,369.21",45.00,"2,814.64","16,217.71",[],,,,"November 25, 2025, 10:43 PM","November 25, 2025, 10:43 PM",,"January 1, 2000, 12:00 AM",,[]
83150,,83150,CompraBeauty,,86177,295,ENVIADO,,1,43,"December 30, 2025, 3:03 PM",,,"214,184.79",38.79,"27,530.85","158,630.11",[],,,,"November 28, 2025, 4:27 PM","November 28, 2025, 4:27 PM",,"January 1, 2000, 12:00 AM",,[]
83346,,83346,CompraBeauty,,82773,296,FINALIZADO,,1,45,"December 18, 2025, 3:06 PM",,,"5,355,386.59",29.58,"791,927.19","4,563,009.06",[],,,,"November 29, 2025, 1:54 PM","November 29, 2025, 1:54 PM",,"January 1, 2000, 12:00 AM",,[]
2765,,0,CB QA,,172,,BORRADOR,,9,,"April 16, 2025, 7:13 PM",,,0,0.00,0,0,[],,,,"April 16, 2025, 7:13 PM","April 16, 2025, 7:13 PM",,"January 1, 2000, 12:00 AM",,[]
1221,,0,CB QA,,157,,ENVIADO,,9,9,"April 15, 2025, 3:59 AM",,,"7,599.68",27.32,"1,160","6,683.81",[],,,,"April 10, 2025, 11:39 PM","April 10, 2025, 11:39 PM",,"January 1, 2000, 12:00 AM",,[182 181]
2185,,0,CB QA,,42,,FINALIZADO,,9,14,"April 15, 2025, 12:20 PM",,,"59,249.48",35.00,"8,087.55","46,599.72",[],,,,"April 15, 2025, 12:11 PM","April 15, 2025, 12:11 PM",,"January 1, 2000, 12:00 AM",,[]
7906,,20250701_222616#18ed6f51-7ad0-4ed9-aafe-70e50762ab40,AXUM,,6856,235,NUEVO,NUEVO,7,,"July 1, 2025, 10:26 PM",,,"26,061.34",0.00,"4,523.04","26,061.34",[],,,"{""hasCico"":false,""checkOutDateTime"":""2025-07-01T22:26:21"",""operation"":2}","July 1, 2025, 10:31 PM","July 1, 2025, 10:31 PM",,"January 1, 2000, 12:00 AM",,[]
7820,,7820,CompraBeauty,116,10319,,ERROR AL ENVIAR,,9,26,"June 3, 2025, 6:45 PM",,,"156,984.22",36.09,"21,068.59","121,395.19",[],,,,"June 3, 2025, 6:44 PM","June 3, 2025, 6:44 PM",,"January 1, 2000, 12:00 AM",,[181]
2191,,0,CB QA,,165,,BORRADOR,,9,,"April 15, 2025, 12:24 PM",,,"1,832.26",0.00,384.77,"2,217.03",[],,,,"April 15, 2025, 12:24 PM","April 15, 2025, 12:24 PM",,"January 1, 2000, 12:00 AM",,[]
2798,,0,CB QA,,174,,BORRADOR,,9,,"April 16, 2025, 8:52 PM",,,0,0.00,0,0,[],,,,"April 16, 2025, 8:52 PM","April 16, 2025, 8:52 PM",,"January 1, 2000, 12:00 AM",,[]
7698,,7698,CB QA,,10317,,ERROR AL ENVIAR,,9,22,"May 5, 2025, 1:12 PM",,,"20,535.13",0.00,"4,312.38","24,847.51",[],,,,"April 30, 2025, 6:54 PM","April 30, 2025, 6:54 PM",,"January 1, 2000, 12:00 AM",,[]
2176,,0,CB QA,,42,,FINALIZADO,,9,14,"April 15, 2025, 12:11 PM",,,"35,777",0.00,"7,513.17","43,290.17",[],,,,"April 15, 2025, 11:54 AM","April 15, 2025, 11:54 AM",,"January 1, 2000, 12:00 AM",,[]
7704,,7704,CB QA,,145,,BORRADOR,,9,,"May 5, 2025, 7:00 PM",,,"6,061.94",0.00,"1,273.01","7,334.95",[],,,,"May 5, 2025, 7:00 PM","May 5, 2025, 7:00 PM",,"January 1, 2000, 12:00 AM",,[]
7730,,7730,CompraBeauty,1,163,,ERROR AL ENVIAR,,9,23,"May 9, 2025, 7:23 PM",,,"1,767.41",0.00,371.16,"2,138.57",[],,,,"May 9, 2025, 7:10 PM","May 9, 2025, 7:10 PM",,"January 1, 2000, 12:00 AM",,[]
7692,,7692,CB QA,1,10316,,ENVIADO,,9,21,"May 5, 2025, 6:28 PM",,,"30,640.05",0.00,"6,434.41","37,074.46",[],,,,"April 30, 2025, 11:43 AM","April 30, 2025, 11:43 AM",,"January 1, 2000, 12:00 AM",,[]
7720,,7720,CB QA,,10317,,BORRADOR,,9,,"May 7, 2025, 8:22 AM",,,"7,195.83",0.00,"1,511.12","8,706.95",[],,,,"May 7, 2025, 8:22 AM","May 7, 2025, 8:22 AM",,"January 1, 2000, 12:00 AM",,[]
7725,,7725,CB QA,1,10321,,ENVIADO,,9,27,"May 8, 2025, 6:58 PM",,,"11,200.98",0.00,"2,352.21","13,553.19",[],,,,"May 8, 2025, 6:58 PM","May 8, 2025, 6:58 PM",,"January 1, 2000, 12:00 AM",,[]
